n_objects,n_triangles,n_collisions,n_draw_calls,time_ns
41,492,0,41,3694734
41,492,0,41,3705633
41,492,0,41,3727357
41,492,0,41,3759634
41,492,0,41,3724052
41,492,0,41,3757221
41,492,0,41,3779655
41,492,0,41,3802433
41,492,0,41,3728970
41,492,0,41,3736939
41,492,0,41,3765030
41,492,0,41,3701286
41,492,0,41,3744705
41,492,0,41,3812192
41,492,0,41,3678248
41,492,0,41,3722818
41,492,0,41,3683968
41,492,0,41,3762415
41,492,0,41,3683152
41,492,0,41,3875122
41,492,0,41,3794544
41,492,0,41,3696227
41,492,0,41,3729490
41,492,0,41,3727551
41,492,0,41,3818600
41,492,0,41,3728269
41,492,0,41,3714180
41,492,0,41,3685422
41,492,0,41,3760415
41,492,0,41,3673186
41,492,0,41,3711349
41,492,0,41,3706811
41,492,0,41,3839833
41,492,0,41,3739809
41,492,0,41,3754647
41,492,0,41,3818370
41,492,0,41,3746244
41,492,0,41,3738641
41,492,0,41,3722707
41,492,0,41,3788300
41,492,0,41,3769726
41,492,0,41,3751583
41,492,0,41,3737649
41,492,0,41,3828142
41,492,0,41,3812056
41,492,0,41,3721374
41,492,0,41,3706040
41,492,0,41,3807965
41,492,0,41,3809668
41,492,0,41,3772789
41,492,0,41,3743165
41,492,0,41,3776466
41,492,0,41,3706229
41,492,0,41,3733758
41,492,0,41,3812819
41,492,0,41,3766859
41,492,0,41,3767065
41,492,0,41,3709386
41,492,0,41,3837860
41,492,0,41,3728684
41,492,0,41,3753693
41,492,0,41,3707167
41,492,0,41,3742731
41,492,0,41,3720313
41,492,0,41,3758421
41,492,0,41,3781720
41,492,0,41,3804486
41,492,0,41,3733179
41,492,0,41,3737064
41,492,0,41,3840339
41,492,0,41,3747073
41,492,0,41,3725767
41,492,0,41,3774731
41,492,0,41,3821491
41,492,0,41,3794152
41,492,0,41,3743926
41,492,0,41,3766747
41,492,0,41,3714170
41,492,0,41,3728606
41,492,0,41,3745423
41,492,0,41,3776633
41,492,0,41,3736404
41,492,0,41,3754758
41,492,0,41,3745466
41,492,0,41,3761072
41,492,0,41,3760548
41,492,0,41,3788155
41,492,0,41,3722405
41,492,0,41,3753223
41,492,0,41,3811955
41,492,0,41,3723206
41,492,0,41,3861238
41,492,0,41,3722798
41,492,0,41,3769758
41,492,0,41,3730906
41,492,0,41,3932588
41,492,0,41,3663119
41,492,0,41,3752046
41,492,0,41,3636159
41,492,0,41,3857305
41,492,0,41,3785315
41,492,0,41,3786251
41,492,0,41,3712656
41,492,0,41,3845612
41,492,0,41,3744840
41,492,0,41,3686257
41,492,0,41,3738319
41,492,0,41,3804293
41,492,0,41,3703313
41,492,0,41,3714379
41,492,0,41,3769847
41,492,0,41,3776690
41,492,0,41,3680989
41,492,0,41,3696859
41,492,0,41,3818404
41,492,0,41,3797094
41,492,0,41,3734220
41,492,0,41,3662192
41,492,0,41,3809783
41,492,0,41,3854982
41,492,0,41,3767932
41,492,0,41,3774545
41,492,0,41,3877020
41,492,0,41,3802192
41,492,0,41,3765695
41,492,0,41,3730056
41,492,0,41,3943288
41,492,0,41,3733033
41,492,0,41,3712905
41,492,0,41,3805789
41,492,0,41,3741583
41,492,0,41,3707687
41,492,0,41,3686807
41,492,0,41,3843459
41,492,0,41,3777085
41,492,0,41,3732270
41,492,0,41,3701086
41,492,0,41,3807101
41,492,0,41,3730280
41,492,0,41,3725616
41,492,0,41,3667192
41,492,0,41,3956164
41,492,0,41,3757046
41,492,0,41,3699202
41,492,0,41,3719035
41,492,0,41,3812298
41,492,0,41,3713427
41,492,0,41,3714706
41,492,0,41,3698027
41,492,0,41,3852900
41,492,0,41,3701937
41,492,0,41,3663925
41,492,0,41,3657873
41,492,0,41,3872945
41,492,0,41,3713874
41,492,0,41,3791509
41,492,0,41,3786951
41,492,0,41,3796650
41,492,0,41,3703926
41,492,0,41,3696018
41,492,0,41,3861677
41,492,0,41,3743166
41,492,0,41,3651531
41,492,0,41,3681503
41,492,0,41,3873554
41,492,0,41,3782605
41,492,0,41,3760620
41,492,0,41,3738892
41,492,0,41,3883297
41,492,0,41,3778524
41,492,0,41,3708529
41,492,0,41,3691635
41,492,0,41,3868005
41,492,0,41,3698711
41,492,0,41,3701219
41,492,0,41,3722724
41,492,0,41,3758804
41,492,0,41,3699564
41,492,0,41,3760732
41,492,0,41,3738938
41,492,0,41,3722640
41,492,0,41,3713078
41,492,0,41,3690728
41,492,0,41,3781018
41,492,0,41,3722987
41,492,0,41,3735904
41,492,0,41,3729946
41,492,0,41,3960179
41,492,0,41,3833512
41,492,0,41,3725504
41,492,0,41,3717473
41,492,0,41,3847899
41,492,0,41,3716564
41,492,0,41,3715674
41,492,0,41,3712248
41,492,0,41,4222979
41,492,0,41,5335224
41,492,0,41,6599721
41,492,0,41,8098791
41,492,0,41,8771365
41,492,0,41,8887051
41,492,0,41,7139124
41,492,0,41,5387769
41,492,0,41,4608805
41,492,0,41,4280448
41,492,0,41,4066681
41,492,0,41,3939181
41,492,0,41,3888808
41,492,0,41,3827254
41,492,0,41,3775529
41,492,0,41,3693085
41,492,0,41,3740181
41,492,0,41,3726921
41,492,0,41,3696904
41,492,0,41,3772029
41,492,0,41,3755864
41,492,0,41,3692710
41,492,0,41,3805416
41,492,0,41,3760162
41,492,0,41,3774957
41,492,0,41,3701122
41,492,0,41,3739731
41,492,0,41,3711690
41,492,0,41,3739828
41,492,0,41,3699426
41,492,0,41,3648482
41,492,0,41,3724411
46,552,0,41,4107117
46,552,0,46,4295826
46,552,0,46,4272596
46,552,0,46,4416316
46,552,0,46,4366478
46,552,0,46,5070059
46,552,0,46,4290192
46,552,0,46,4329773
46,552,0,46,4383059
46,552,0,46,4373318
46,552,0,46,4479801
46,552,0,46,5054136
46,552,0,46,5628886
46,552,0,46,6105348
46,552,0,46,6118401
46,552,0,46,5881675
46,552,0,46,5127706
46,552,0,46,4817911
46,552,0,46,4642938
46,552,0,46,4416905
46,552,0,46,4399666
46,552,0,46,4387133
46,552,0,46,4348594
46,552,0,46,4347022
46,552,0,46,4304761
46,552,0,46,4333527
46,552,0,46,4291933
46,552,0,46,4311972
46,552,0,46,4362346
46,552,0,46,4367605
46,552,0,46,4331195
46,552,0,46,4408779
46,552,0,46,4321550
46,552,0,46,4308801
46,552,0,46,4352122
46,552,0,46,4307009
46,552,0,46,4327885
46,552,0,46,4348079
46,552,0,46,4352141
46,552,0,46,4320350
46,552,0,46,4340248
46,552,0,46,4329912
46,552,0,46,4345520
46,552,0,46,4339651
46,552,0,46,4354416
46,552,0,46,4297555
46,552,0,46,4381623
46,552,0,46,4328061
46,552,0,46,4305743
46,552,0,46,4986916
46,552,0,46,4418065
46,552,0,46,4316922
46,552,0,46,4309087
46,552,0,46,4458748
46,552,0,46,4426943
46,552,0,46,4377631
46,552,0,46,4392546
46,552,0,46,4490786
46,552,0,46,4445716
46,552,0,46,4321689
46,552,0,46,4483131
46,552,0,46,4542555
46,552,0,46,4702606
46,552,0,46,4661278
46,552,0,46,4530555
46,552,0,46,4383085
46,552,0,46,4349382
46,552,0,46,4505769
46,552,0,46,4298638
46,552,0,46,4295233
46,552,0,46,4382760
46,552,0,46,4358448
46,552,0,46,4331468
46,552,0,46,4374435
46,552,0,46,4310879
46,552,0,46,4356314
46,552,0,46,4315475
46,552,0,46,4385870
46,552,0,46,4307826
46,552,0,46,4303395
46,552,0,46,4354866
46,552,0,46,4319695
46,552,0,46,4369224
46,552,0,46,4338909
46,552,0,46,4324510
46,552,0,46,4352855
46,552,0,46,4337499
46,552,0,46,4336747
46,552,0,46,4296395
46,552,0,46,4330719
46,552,0,46,4321995
46,552,0,46,4354249
46,552,0,46,4331132
46,552,0,46,4329847
46,552,0,46,4291398
46,552,0,46,4347781
46,552,0,46,4327130
46,552,0,46,4311598
46,552,0,46,4340917
46,552,0,46,4344100
46,552,0,46,4337584
46,552,0,46,4309759
46,552,0,46,4281430
46,552,0,46,4335834
46,552,0,46,4326592
46,552,0,46,4326850
46,552,0,46,4337922
46,552,0,46,4339065
46,552,0,46,4319189
46,552,0,46,4360533
46,552,0,46,4286315
46,552,0,46,4423231
46,552,0,46,4306446
46,552,0,46,4326261
46,552,0,46,4369490
46,552,0,46,4295293
46,552,0,46,4337800
46,552,0,46,4319800
46,552,0,46,4370585
46,552,0,46,4324199
46,552,0,46,4297279
46,552,0,46,4356630
46,552,0,46,4342804
46,552,0,46,4348461
46,552,0,46,4339124
46,552,0,46,4320480
46,552,0,46,4360578
46,552,0,46,4363024
46,552,0,46,4312667
46,552,0,46,4335567
46,552,0,46,4365161
46,552,0,46,4316834
46,552,0,46,4326737
46,552,0,46,4351965
46,552,0,46,4377356
46,552,0,46,4339764
46,552,0,46,4307481
46,552,0,46,4304046
46,552,0,46,4335073
46,552,0,46,4325712
46,552,0,46,4326201
46,552,0,46,4364282
46,552,0,46,4328163
46,552,0,46,4322810
46,552,0,46,4343613
46,552,0,46,4289282
46,552,0,46,4368606
46,552,0,46,4333382
46,552,0,46,4345882
46,552,0,46,4385315
46,552,0,46,4327594
46,552,0,46,4355468
46,552,0,46,4335822
46,552,0,46,4385951
46,552,0,46,4334744
46,552,0,46,4348237
46,552,0,46,4397479
46,552,0,46,4315235
46,552,0,46,4349629
46,552,0,46,4407593
46,552,0,46,4309176
46,552,0,46,4291262
46,552,0,46,4308073
46,552,0,46,4311299
46,552,0,46,4294595
46,552,0,46,4314870
46,552,0,46,4386567
46,552,0,46,4315898
46,552,0,46,4470254
46,552,0,46,4505797
46,552,0,46,4322346
46,552,0,46,4291424
46,552,0,46,4336165
46,552,0,46,4319893
46,552,0,46,4372209
46,552,0,46,4307829
46,552,0,46,4372881
46,552,0,46,4377330
46,552,0,46,4360515
46,552,0,46,4330165
46,552,0,46,4331002
46,552,0,46,4358731
46,552,0,46,4382025
46,552,0,46,4365067
46,552,0,46,4300482
46,552,0,46,5394017
46,552,0,46,4350144
46,552,0,46,4387188
46,552,0,46,4347892
46,552,0,46,4418527
46,552,0,46,4886818
46,552,0,46,5437155
46,552,0,46,6150564
46,552,0,46,6390368
46,552,0,46,6665582
46,552,0,46,6738598
46,552,0,46,6050888
46,552,0,46,5287905
46,552,0,46,4857614
46,552,0,46,4737413
46,552,0,46,4508416
46,552,0,46,4384696
46,552,0,46,4348079
46,552,0,46,4408049
46,552,0,46,4396778
46,552,0,46,4311896
46,552,0,46,4391552
46,552,0,46,4319892
46,552,0,46,4334896
46,552,0,46,4356917
46,552,0,46,4490030
46,552,0,46,4342490
46,552,0,46,4304243
46,552,0,46,4401826
46,552,0,46,4337408
46,552,0,46,4252427
46,552,0,46,4288760
46,552,0,46,4323699
46,552,0,46,4355860
46,552,0,46,4304961
46,552,0,46,4303989
46,552,0,46,4340135
46,552,0,46,4361677
46,552,0,46,4334373
46,552,0,46,4342725
46,552,0,46,4328552
46,552,0,46,4277830
46,552,0,46,4374529
46,552,0,46,4322697
46,552,0,46,4302964
46,552,0,46,4305594
46,552,0,46,4273827
46,552,0,46,4320589
46,552,0,46,4380494
46,552,0,46,4333298
46,552,0,46,4365338
51,612,0,46,4621488
51,612,0,51,4953563
51,612,0,51,4983235
51,612,0,51,4971719
51,612,0,51,4994358
51,612,0,51,4971976
51,612,0,51,5021734
51,612,0,51,5076614
51,612,0,51,5017145
51,612,0,51,5041913
51,612,0,51,5037286
51,612,0,51,5006081
51,612,0,51,5053570
51,612,0,51,5013900
51,612,0,51,5058917
51,612,0,51,5023751
51,612,0,51,4949319
51,612,0,51,4953020
51,612,0,51,4973863
51,612,0,51,4983034
51,612,0,51,4989351
51,612,0,51,5039912
51,612,0,51,4998256
51,612,0,51,5047453
51,612,0,51,5065339
51,612,0,51,5011468
51,612,0,51,5040038
51,612,0,51,5024921
51,612,0,51,5055160
51,612,0,51,5068471
51,612,0,51,5003273
51,612,0,51,5000835
51,612,0,51,4969120
51,612,0,51,4978454
51,612,0,51,4999212
51,612,0,51,5053999
51,612,0,51,4961501
51,612,0,51,4953859
51,612,0,51,4972642
51,612,0,51,5013732
51,612,0,51,4965045
51,612,0,51,5032489
51,612,0,51,5146675
51,612,0,51,5030020
51,612,0,51,4999416
51,612,0,51,4974372
51,612,0,51,5053057
51,612,0,51,5020686
51,612,0,51,4976822
51,612,0,51,4991857
51,612,0,51,4968306
51,612,0,51,5008029
51,612,0,51,4995636
51,612,0,51,4968715
51,612,0,51,5070371
51,612,0,51,4980327
51,612,0,51,5003765
51,612,0,51,5019221
51,612,0,51,4992334
51,612,0,51,4940654
51,612,0,51,5007797
51,612,0,51,5012997
51,612,0,51,4974202
51,612,0,51,5033848
51,612,0,51,4982069
51,612,0,51,5019093
51,612,0,51,5038912
51,612,0,51,4970490
51,612,0,51,5011830
51,612,0,51,4971137
51,612,0,51,5001844
51,612,0,51,4968937
51,612,0,51,4927754
51,612,0,51,5027444
51,612,0,51,4944042
51,612,0,51,4931254
51,612,0,51,4948829
51,612,0,51,4962515
51,612,0,51,5071142
51,612,0,51,4995596
51,612,0,51,5073852
51,612,0,51,4981441
51,612,0,51,5008330
51,612,0,51,5065020
51,612,0,51,5079791
51,612,0,51,5063090
51,612,0,51,5058915
51,612,0,51,5000668
51,612,0,51,5005555
51,612,0,51,5075417
51,612,0,51,5013332
51,612,0,51,5040649
51,612,0,51,5115589
51,612,0,51,5081368
51,612,0,51,5010623
51,612,0,51,5015988
51,612,0,51,5051412
51,612,0,51,5040938
51,612,0,51,5013458
51,612,0,51,5372877
51,612,0,51,4965464
51,612,0,51,4979236
51,612,0,51,5095306
51,612,0,51,5915071
51,612,0,51,7596818
51,612,0,51,9136128
51,612,0,51,9798592
51,612,0,51,9007413
51,612,0,51,7340415
51,612,0,51,5935587
51,612,0,51,5343091
51,612,0,51,5157345
51,612,0,51,4952429
51,612,0,51,4957363
51,612,0,51,4990766
51,612,0,51,4920619
51,612,0,51,4963216
51,612,0,51,4962663
51,612,0,51,4941102
51,612,0,51,4981492
51,612,0,51,5010467
51,612,0,51,5021136
51,612,0,51,4990816
51,612,0,51,4992273
51,612,0,51,4933888
51,612,0,51,4961617
51,612,0,51,4914899
51,612,0,51,4906610
51,612,0,51,4917358
51,612,0,51,4960295
51,612,0,51,4940959
51,612,0,51,4940123
51,612,0,51,4932911
51,612,0,51,4955880
51,612,0,51,4984469
51,612,0,51,4951695
51,612,0,51,4983827
51,612,0,51,4975680
51,612,0,51,4954137
51,612,0,51,4934174
51,612,0,51,5003030
51,612,0,51,5004312
51,612,0,51,5092096
51,612,0,51,5160718
51,612,0,51,5025521
51,612,0,51,4921917
51,612,0,51,4986973
51,612,0,51,4951454
51,612,0,51,5145957
51,612,0,51,6097910
51,612,0,51,4917951
51,612,0,51,4963098
51,612,0,51,5028724
51,612,0,51,5027042
51,612,0,51,5383627
51,612,0,51,5952884
51,612,0,51,6396533
51,612,0,51,6778730
51,612,0,51,6956598
51,612,0,51,6578140
51,612,0,51,5664664
51,612,0,51,5332133
51,612,0,51,5046128
51,612,0,51,4962642
51,612,0,51,5065400
51,612,0,51,5017655
51,612,0,51,5045289
51,612,0,51,5120441
51,612,0,51,4982857
51,612,0,51,5011190
51,612,0,51,5064281
51,612,0,51,5047802
51,612,0,51,5034143
51,612,0,51,5141656
51,612,0,51,4985508
51,612,0,51,4973728
51,612,0,51,5118858
51,612,0,51,4999313
51,612,0,51,5020719
51,612,0,51,5152474
51,612,0,51,4955933
51,612,0,51,4979504
51,612,0,51,5113202
51,612,0,51,5054509
51,612,0,51,5064365
51,612,0,51,4969174
51,612,0,51,4980631
51,612,0,51,5029538
51,612,0,51,5086746
51,612,0,51,5684052
51,612,0,51,4987228
51,612,0,51,4913101
51,612,0,51,5667066
51,612,0,51,4956213
51,612,0,51,5021458
51,612,0,51,4998776
51,612,0,51,5032623
51,612,0,51,5002903
51,612,0,51,5083533
56,672,0,51,5283515
56,672,0,56,5760988
56,672,0,56,5675184
56,672,0,56,5741230
56,672,0,56,5739019
56,672,0,56,5795603
56,672,0,56,5752437
56,672,0,56,5725701
56,672,0,56,5723604
56,672,0,56,5693936
56,672,0,56,5718648
56,672,0,56,5671763
56,672,0,56,5655905
56,672,0,56,5644550
56,672,0,56,5749011
56,672,0,56,5743474
56,672,0,56,5692593
56,672,0,56,5759505
56,672,0,56,5674789
56,672,0,56,5719235
56,672,0,56,5718731
56,672,0,56,5687129
56,672,0,56,5706262
56,672,0,56,5745866
56,672,0,56,5704312
56,672,0,56,5722747
56,672,0,56,6608634
56,672,0,56,6912859
56,672,0,56,5705799
56,672,0,56,5760889
56,672,0,56,5729731
56,672,0,56,5790750
56,672,0,56,5728298
56,672,0,56,5687731
56,672,0,56,5723243
56,672,0,56,5857144
56,672,0,56,5870511
56,672,0,56,5797963
56,672,0,56,6078354
56,672,0,56,5834700
56,672,0,56,5736732
56,672,0,56,5855127
56,672,0,56,5930540
56,672,0,56,5856086
56,672,0,56,6075905
56,672,0,56,5934809
56,672,0,56,5933786
56,672,0,56,5935162
56,672,0,56,5663135
56,672,0,56,5830067
56,672,0,56,5699563
56,672,0,56,5854835
56,672,0,56,5734256
56,672,0,56,5684517
56,672,0,56,5684615
56,672,0,56,5537328
56,672,0,56,5766723
56,672,0,56,5770703
56,672,0,56,5630270
56,672,0,56,5760267
56,672,0,56,6795846
56,672,0,56,5796823
56,672,0,56,5681928
56,672,0,56,5641940
56,672,0,56,5792887
56,672,0,56,5663368
56,672,0,56,5747600
56,672,0,56,5739546
56,672,0,56,5717731
56,672,0,56,5800554
56,672,0,56,5721475
56,672,0,56,5712622
56,672,0,56,5688974
56,672,0,56,5688828
56,672,0,56,5724881
56,672,0,56,5651078
56,672,0,56,5733968
56,672,0,56,5689058
56,672,0,56,5672566
56,672,0,56,5726793
56,672,0,56,5727764
56,672,0,56,5669147
56,672,0,56,5703172
56,672,0,56,5697108
56,672,0,56,5700085
56,672,0,56,5719785
56,672,0,56,5767096
56,672,0,56,5663130
56,672,0,56,5743917
56,672,0,56,5758968
56,672,0,56,5709774
56,672,0,56,5816963
56,672,0,56,5649510
56,672,0,56,5706461
56,672,0,56,5805602
56,672,0,56,5723206
56,672,0,56,5693804
56,672,0,56,5699361
56,672,0,56,5630856
56,672,0,56,5801703
56,672,0,56,5687722
56,672,0,56,5728101
56,672,0,56,5609400
56,672,0,56,5745820
56,672,0,56,5760281
56,672,0,56,5669690
56,672,0,56,5689978
56,672,0,56,5690065
56,672,0,56,5728904
56,672,0,56,5743028
56,672,0,56,5722304
56,672,0,56,5703654
56,672,0,56,5770171
56,672,0,56,5795364
56,672,0,56,5734910
56,672,0,56,5748827
56,672,0,56,5791051
56,672,0,56,5754731
56,672,0,56,5721931
56,672,0,56,5763112
56,672,0,56,5703924
56,672,0,56,5720813
56,672,0,56,5738175
56,672,0,56,5716239
56,672,0,56,5737011
56,672,0,56,5675882
56,672,0,56,5733631
56,672,0,56,5667238
56,672,0,56,5976726
56,672,0,56,5718378
56,672,0,56,5715274
56,672,0,56,5690067
56,672,0,56,5675058
56,672,0,56,5784415
56,672,0,56,5653750
56,672,0,56,5688847
56,672,0,56,5743302
56,672,0,56,5685105
56,672,0,56,5709077
56,672,0,56,5714599
56,672,0,56,5794230
56,672,0,56,5667041
56,672,0,56,5702886
56,672,0,56,5699420
56,672,0,56,5717706
56,672,0,56,5722764
56,672,0,56,5680774
56,672,0,56,5749184
56,672,0,56,5707750
56,672,0,56,5715164
56,672,0,56,6554216
56,672,0,56,5874081
56,672,0,56,5681714
56,672,0,56,5672631
56,672,0,56,5832789
56,672,0,56,5712884
56,672,0,56,5790076
56,672,0,56,5743227
56,672,0,56,5707428
56,672,0,56,5801963
56,672,0,56,5636489
56,672,0,56,5884240
56,672,0,56,5697086
56,672,0,56,5797434
56,672,0,56,5964347
56,672,0,56,5713418
56,672,0,56,5829759
56,672,0,56,5701080
61,732,0,56,6031257
61,732,0,61,6548489
61,732,0,61,6490568
61,732,0,61,6610818
61,732,0,61,6515591
61,732,0,61,6644205
61,732,0,61,6485386
61,732,0,61,6469900
61,732,0,61,6487002
61,732,0,61,6577556
61,732,0,61,6560039
61,732,0,61,6583135
61,732,0,61,6745480
61,732,0,61,6510867
61,732,0,61,6461097
61,732,0,61,6483614
61,732,0,61,6560719
61,732,0,61,6499142
61,732,0,61,6571460
61,732,0,61,6519154
61,732,0,61,6729654
61,732,0,61,6601511
61,732,0,61,6552881
61,732,0,61,6454602
61,732,0,61,6458840
61,732,0,61,6516454
61,732,0,61,6488757
61,732,0,61,6521397
61,732,0,61,6490073
61,732,0,61,6512334
61,732,0,61,6649614
61,732,0,61,6449157
61,732,0,61,6725469
61,732,0,61,6483445
61,732,0,61,6530609
61,732,0,61,6482836
61,732,0,61,6607703
61,732,0,61,6471820
61,732,0,61,6439520
61,732,0,61,6505336
61,732,0,61,6468072
61,732,0,61,6546937
61,732,0,61,6441064
61,732,0,61,6705910
61,732,0,61,7077053
61,732,0,61,6517366
61,732,0,61,6495681
61,732,0,61,6489948
61,732,0,61,6438949
61,732,0,61,6546134
61,732,0,61,7328198
61,732,0,61,6442308
61,732,0,61,6464076
61,732,0,61,7181699
61,732,0,61,7162906
61,732,0,61,6503291
61,732,0,61,6592981
61,732,0,61,6439942
61,732,0,61,6502584
61,732,0,61,6557598
61,732,0,61,6431478
61,732,0,61,6591460
61,732,0,61,6478568
61,732,0,61,6676723
61,732,0,61,6385134
61,732,0,61,6455287
61,732,0,61,6520402
61,732,0,61,6535223
61,732,0,61,6444311
61,732,0,61,6535459
61,732,0,61,6452934
61,732,0,61,6557884
61,732,0,61,6472499
61,732,0,61,6468728
61,732,0,61,6451836
61,732,0,61,6501852
61,732,0,61,6616222
61,732,0,61,6454719
61,732,0,61,6463986
61,732,0,61,6494194
61,732,0,61,6567717
61,732,0,61,6488737
61,732,0,61,6438757
61,732,0,61,6489002
61,732,0,61,6497235
61,732,0,61,6517628
61,732,0,61,6482480
61,732,0,61,6538954
61,732,0,61,6492968
61,732,0,61,6453976
61,732,0,61,6423782
61,732,0,61,6385165
61,732,0,61,6426925
61,732,0,61,6475111
61,732,0,61,6517179
61,732,0,61,6493162
61,732,0,61,6481824
61,732,0,61,6444676
61,732,0,61,6475209
61,732,0,61,6477453
61,732,0,61,6466207
61,732,0,61,6603947
61,732,0,61,6453331
61,732,0,61,6496381
61,732,0,61,6545945
61,732,0,61,6479394
61,732,0,61,6510161
61,732,0,61,6550814
61,732,0,61,6464523
61,732,0,61,6488011
61,732,0,61,6490254
61,732,0,61,6516721
61,732,0,61,6503188
61,732,0,61,6470467
61,732,0,61,6523925
61,732,0,61,6452902
61,732,0,61,6474822
61,732,0,61,6516334
61,732,0,61,6451646
61,732,0,61,6511196
61,732,0,61,6400234
61,732,0,61,6536906
61,732,0,61,6535681
61,732,0,61,6527979
61,732,0,61,6479325
61,732,0,61,6789039
61,732,0,61,6659997
61,732,0,61,6514126
61,732,0,61,6477402
61,732,0,61,6510479
61,732,0,61,6492536
61,732,0,61,6476796
61,732,0,61,6542762
61,732,0,61,6522063
61,732,0,61,6551141
61,732,0,61,6632278
61,732,0,61,6510640
61,732,0,61,6472117
61,732,0,61,6582257
61,732,0,61,6439319
61,732,0,61,6519163
61,732,0,61,6555780
61,732,0,61,6532769
61,732,0,61,6470082
61,732,0,61,6449665
61,732,0,61,6456333
61,732,0,61,6586243
61,732,0,61,6491339
61,732,0,61,6550690
61,732,0,61,6479479
61,732,0,61,6506477
61,732,0,61,6502925
61,732,0,61,6501401
61,732,0,61,6526443
61,732,0,61,6444009
61,732,0,61,6557416
61,732,0,61,6521692
61,732,0,61,6433928
61,732,0,61,6477718
61,732,0,61,6491068
61,732,0,61,6531358
61,732,0,61,6494658
61,732,0,61,6484667
61,732,0,61,6443573
61,732,0,61,6529722
61,732,0,61,6502698
61,732,0,61,6440312
66,792,0,61,6824444
66,792,0,66,7171506
66,792,0,66,7199508
66,792,0,66,7205072
66,792,0,66,7199352
66,792,0,66,7154745
66,792,0,66,7175674
66,792,0,66,7183218
66,792,0,66,7160337
66,792,0,66,7124711
66,792,0,66,7114720
66,792,0,66,7195842
66,792,0,66,7367820
66,792,0,66,7134515
66,792,0,66,7151925
66,792,0,66,7193050
66,792,0,66,7217196
66,792,0,66,7170473
66,792,0,66,7322765
66,792,0,66,7220189
66,792,0,66,7291950
66,792,0,66,7165020
66,792,0,66,7290522
66,792,0,66,7295868
66,792,0,66,7314198
66,792,0,66,7153748
66,792,0,66,7382700
66,792,0,66,7241490
66,792,0,66,7358912
66,792,0,66,7145224
66,792,0,66,7209861
66,792,0,66,7246413
66,792,0,66,7304975
66,792,0,66,7226080
66,792,0,66,7088825
66,792,0,66,7322214
66,792,0,66,7328028
66,792,0,66,7188276
66,792,0,66,7118563
66,792,0,66,7410294
66,792,0,66,7761994
66,792,0,66,7121913
66,792,0,66,7178657
66,792,0,66,7263689
66,792,0,66,7378627
66,792,0,66,7205457
66,792,0,66,7177627
66,792,0,66,7173529
66,792,0,66,7305307
66,792,0,66,7179221
66,792,0,66,7180905
66,792,0,66,7215662
66,792,0,66,7205762
66,792,0,66,7176067
66,792,0,66,7178937
66,792,0,66,7185012
66,792,0,66,7192341
66,792,0,66,7133547
66,792,0,66,7406466
66,792,0,66,7198046
66,792,0,66,7255700
66,792,0,66,7220190
66,792,0,66,7184479
66,792,0,66,7176870
66,792,0,66,7218825
66,792,0,66,7197924
66,792,0,66,7172631
66,792,0,66,7252221
66,792,0,66,7165948
66,792,0,66,7133183
66,792,0,66,7245464
66,792,0,66,7229592
66,792,0,66,7180361
66,792,0,66,7195587
66,792,0,66,7223824
66,792,0,66,7179693
66,792,0,66,7172790
66,792,0,66,7166497
66,792,0,66,7243102
66,792,0,66,7201363
66,792,0,66,7182693
66,792,0,66,7157827
66,792,0,66,7200345
66,792,0,66,7185645
66,792,0,66,7167111
66,792,0,66,7157366
66,792,0,66,7289892
66,792,0,66,7151390
66,792,0,66,7107764
66,792,0,66,7143874
66,792,0,66,7181085
66,792,0,66,7177605
66,792,0,66,7218333
66,792,0,66,7234854
66,792,0,66,7211821
66,792,0,66,7154955
66,792,0,66,7250050
66,792,0,66,7153354
66,792,0,66,7233103
66,792,0,66,7182499
66,792,0,66,7178303
66,792,0,66,7248442
66,792,0,66,7223135
66,792,0,66,7162314
66,792,0,66,7123992
66,792,0,66,7206233
66,792,0,66,7106507
66,792,0,66,7407173
66,792,0,66,7434315
66,792,0,66,7168915
66,792,0,66,7193163
66,792,0,66,7236733
66,792,0,66,7199477
66,792,0,66,7190536
66,792,0,66,7200334
66,792,0,66,7359443
66,792,0,66,7208033
66,792,0,66,7233428
66,792,0,66,7103717
66,792,0,66,7218101
66,792,0,66,7195587
66,792,0,66,7256189
66,792,0,66,7283675
66,792,0,66,7184906
66,792,0,66,7194391
66,792,0,66,7242581
66,792,0,66,7174893
66,792,0,66,7270203
66,792,0,66,7130657
66,792,0,66,7133526
66,792,0,66,7157374
66,792,0,66,7159434
66,792,0,66,7176482
66,792,0,66,7178019
66,792,0,66,7295640
66,792,0,66,7390575
66,792,0,66,7222995
66,792,0,66,7337586
71,852,0,66,7504394
71,852,0,71,8075959
71,852,0,71,7976415
71,852,0,71,7968738
71,852,0,71,7969935
71,852,0,71,7927472
71,852,0,71,8065241
71,852,0,71,8038126
71,852,0,71,8012189
71,852,0,71,7934534
71,852,0,71,8088218
71,852,0,71,7971290
71,852,0,71,8041494
71,852,0,71,8101977
71,852,0,71,8002929
71,852,0,71,7963940
71,852,0,71,8023759
71,852,0,71,8030516
71,852,0,71,8087396
71,852,0,71,8002223
71,852,0,71,8063985
71,852,0,71,8043410
71,852,0,71,7946387
71,852,0,71,8134737
71,852,0,71,8055956
71,852,0,71,8027795
71,852,0,71,7902357
71,852,0,71,8001920
71,852,0,71,7947394
